id,race,sex,age,juv_fel_count,juv_misd_count,priors_count,charge_id,charge_degree (misd/fel),compas_decile_score,two_year_recid,compas_guess,compas_correct
6413,2,0,47,0,0,9,170,1,4,0,0,1
6414,3,0,31,0,0,4,7,1,6,0,1,0
6415,2,0,50,0,0,0,28,0,8,0,1,0
6420,2,0,24,0,1,9,239,0,9,1,1,1
6422,2,1,22,0,1,2,10,1,9,0,1,0
6424,3,0,45,0,0,1,283,0,1,0,0,1
6425,2,1,30,0,0,2,190,1,2,0,0,1
6426,6,0,30,0,0,5,28,0,8,1,1,1
6427,2,0,36,0,0,4,127,0,2,0,0,1
6428,1,1,43,0,0,22,394,0,10,1,1,1
6430,2,0,50,0,0,0,45,0,1,0,0,1
6431,6,1,24,0,0,2,317,1,4,1,0,0
6432,1,1,42,0,0,3,163,1,5,0,1,0
6433,1,1,29,0,0,1,190,1,7,1,1,1
6434,3,1,28,0,0,2,58,1,3,0,0,1
6436,3,0,31,0,0,0,31,0,1,0,0,1
6439,2,0,25,0,0,5,28,1,9,1,1,1
6441,2,0,36,0,0,4,10,1,5,0,1,0
6442,2,0,24,0,0,1,219,0,5,1,1,1
6443,1,0,28,0,0,5,129,1,5,0,1,0
6446,1,0,31,0,0,0,45,0,1,1,0,0
6447,2,0,23,0,0,0,15,1,4,0,0,1
6448,1,0,29,0,0,4,423,0,6,1,1,1
6449,2,0,51,0,0,11,243,0,5,1,1,1
6450,2,0,34,0,0,1,246,1,5,0,1,0
6451,2,0,29,0,0,12,129,1,2,1,0,0
6453,2,0,39,0,1,13,306,1,10,1,1,1
6458,3,1,36,0,0,0,64,0,2,0,0,1
6459,2,0,59,0,0,15,28,0,6,1,1,1
6462,2,0,23,0,0,3,186,1,8,1,1,1
6463,2,0,31,0,0,15,172,1,8,0,1,0
6466,1,0,53,0,0,0,337,0,1,0,0,1
6467,2,0,34,0,0,12,403,1,7,0,1,0
6468,2,1,63,0,0,1,303,1,1,0,0,1
6469,6,0,21,0,0,0,379,1,4,1,0,0
6470,2,1,21,0,0,0,297,1,7,1,1,1
6471,1,0,47,0,0,28,85,1,9,1,1,1
6473,2,0,34,0,0,7,306,1,5,1,1,1
6475,2,0,43,0,0,1,219,0,1,0,0,1
6477,1,0,58,0,0,4,175,1,5,1,1,1
6478,3,1,40,0,0,4,186,1,3,1,0,0
6480,2,0,36,3,0,16,28,1,8,1,1,1
6481,2,1,23,0,0,0,45,0,4,0,0,1
6482,2,0,34,0,0,5,292,1,2,1,0,0
6483,1,0,56,0,0,13,28,1,2,0,0,1
6484,1,1,52,0,0,0,10,1,1,0,0,1
6485,2,0,56,0,0,0,159,1,2,0,0,1
6487,2,1,37,0,0,0,144,0,1,0,0,1
6488,1,1,50,0,0,0,45,0,1,0,0,1
6489,2,0,25,0,0,1,190,1,2,1,0,0
6490,2,0,22,0,0,0,306,1,5,1,1,1
6491,1,1,43,0,0,0,45,0,1,1,0,0
6492,1,0,30,0,0,1,45,0,2,0,0,1
6495,4,0,29,0,0,0,47,1,1,0,0,1
6496,1,0,24,0,0,0,246,1,2,0,0,1
6497,2,0,29,0,0,7,45,0,8,1,1,1
6498,1,1,27,0,0,3,298,1,3,0,0,1
6500,1,1,24,0,0,0,311,1,4,0,0,1
6501,2,1,74,0,0,0,175,1,1,0,0,1
6502,2,0,27,0,0,8,28,0,7,1,1,1
6503,3,0,37,0,0,1,246,1,2,1,0,0
6504,2,0,39,0,1,8,306,1,10,1,1,1
6505,1,0,29,0,0,5,129,1,2,0,0,1
6507,2,0,25,0,0,0,410,0,3,1,0,0
6508,2,1,35,0,0,5,229,1,3,0,0,1
6511,2,0,29,0,0,1,45,0,6,1,1,1
6512,1,0,36,0,0,1,28,1,2,0,0,1
6513,2,0,61,0,0,13,306,1,4,1,0,0
6514,1,0,26,0,0,2,71,1,4,0,0,1
6518,2,0,28,0,0,1,337,0,5,0,1,0
6520,2,1,26,0,0,1,28,1,5,0,1,0
6521,1,1,39,0,1,11,175,1,6,1,1,1
6522,2,0,22,0,1,3,190,1,4,1,0,0
6524,1,0,28,0,0,0,190,1,3,0,0,1
6525,1,0,51,0,0,1,297,1,1,1,0,0
6526,3,1,35,0,0,0,45,0,2,0,0,1
6527,2,1,23,0,0,0,45,0,2,0,0,1
6528,2,0,29,1,2,6,89,1,6,1,1,1
6529,6,0,20,0,0,0,418,1,3,1,0,0
6531,2,0,24,0,0,1,28,0,9,1,1,1
6533,3,1,23,0,1,2,45,0,4,0,0,1
6534,2,1,33,0,0,5,15,1,7,0,1,0
6535,1,0,21,1,0,1,28,1,3,1,0,0
6536,1,0,59,0,0,3,45,0,1,0,0,1
6537,1,0,26,0,0,4,377,1,4,1,0,0
6538,1,0,36,0,0,0,28,0,1,0,0,1
6539,6,0,38,0,0,2,190,1,1,0,0,1
6541,1,0,19,1,3,5,28,0,9,1,1,1
6546,3,0,28,0,0,2,190,1,8,0,1,0
6547,3,0,23,0,0,2,28,1,5,1,1,1
6548,2,0,21,0,0,1,232,1,5,1,1,1
6549,2,0,52,0,0,0,45,0,1,1,0,0
6550,2,0,56,0,0,12,306,1,5,1,1,1
6551,1,0,40,0,0,1,134,0,4,0,0,1
6552,1,1,48,0,0,8,170,0,4,1,0,0
6553,2,0,24,0,1,2,73,0,6,0,1,0
6554,2,1,26,0,0,0,190,1,4,0,0,1
6557,2,0,59,0,0,5,206,0,6,0,1,0
6558,1,0,66,0,0,1,28,1,1,1,0,0
6560,2,1,54,0,0,6,175,1,4,0,0,1
6563,1,0,31,0,0,4,45,0,7,1,1,1
6564,1,0,34,0,0,0,190,1,3,0,0,1
6566,2,0,25,0,0,9,28,1,9,1,1,1
6570,1,0,47,0,0,2,306,1,4,0,0,1
6571,2,0,51,0,0,12,172,1,8,1,1,1
6572,1,0,25,0,0,1,28,1,3,0,0,1
6573,6,0,25,0,0,0,168,1,2,1,0,0
6574,2,1,31,0,0,2,15,1,2,1,0,0
6575,3,0,44,0,0,2,28,1,1,1,0,0
6577,1,0,36,0,0,1,28,1,2,0,0,1
6578,1,0,77,0,0,3,28,1,1,0,0,1
6580,1,0,49,0,0,0,128,0,1,0,0,1
6583,2,0,31,0,0,0,190,1,7,0,1,0
6584,1,0,30,0,0,1,418,1,3,0,0,1
6585,2,0,29,1,0,3,35,1,9,1,1,1
6586,1,1,53,0,0,6,306,1,5,1,1,1
6587,2,0,21,0,1,1,35,1,9,1,1,1
6588,2,0,21,0,0,0,336,1,4,0,0,1
6589,2,1,27,0,0,1,183,1,5,1,1,1
6591,2,1,65,0,0,0,190,1,1,0,0,1
6592,1,1,59,0,0,0,128,0,1,0,0,1
6593,2,0,59,0,0,0,134,0,1,0,0,1
6594,2,0,24,0,0,0,45,0,7,0,1,0
6595,2,0,40,0,0,0,18,1,1,0,0,1
6596,2,0,51,0,0,0,92,1,1,1,0,0
6597,2,0,34,1,0,10,297,1,9,1,1,1
6600,3,0,30,0,0,1,273,1,2,1,0,0
6601,2,0,52,0,0,1,379,1,1,0,0,1
6602,1,0,29,0,0,1,65,1,4,1,0,0
6603,2,0,24,0,0,15,28,1,9,1,1,1
6604,2,0,38,0,0,2,10,1,3,1,0,0
6605,2,1,22,0,0,0,263,1,8,0,1,0
6606,2,0,43,0,0,0,246,1,5,0,1,0
6608,1,0,32,0,0,5,306,1,9,1,1,1
6611,2,0,55,0,0,0,156,1,1,0,0,1
6613,2,0,26,0,0,2,65,1,2,0,0,1
6614,1,0,23,0,0,1,134,0,2,0,0,1
6615,6,1,47,0,0,0,15,1,1,0,0,1
6616,1,0,28,0,0,1,127,0,2,1,0,0
6621,3,0,27,0,0,0,190,1,2,1,0,0
6624,3,0,61,0,0,2,175,1,4,1,0,0
6626,2,0,26,0,0,0,167,1,2,0,0,1
6627,3,0,41,0,0,1,243,0,1,0,0,1
6629,1,1,28,0,0,1,45,0,5,1,1,1
6631,2,0,43,0,0,0,418,1,5,1,1,1
6633,1,0,30,0,0,3,65,1,4,0,0,1
6634,2,0,33,0,0,21,425,0,7,1,1,1
6636,1,0,21,0,0,0,64,0,3,0,0,1
6637,1,1,32,0,0,0,45,0,1,0,0,1
6638,2,0,22,0,0,1,379,1,4,1,0,0
6639,2,0,51,0,0,3,306,1,1,0,0,1
6641,2,0,20,0,0,2,336,1,10,1,1,1
6642,1,0,35,0,0,2,298,1,3,0,0,1
6645,2,1,37,0,0,3,28,1,1,0,0,1
6646,2,0,28,0,0,0,374,0,7,1,1,1
6649,1,0,41,0,0,3,45,0,5,1,1,1
6650,2,0,24,0,0,0,45,0,8,1,1,1
6651,2,1,33,0,0,3,45,0,4,0,0,1
6652,2,0,25,0,0,4,246,1,8,1,1,1
6653,1,1,30,0,0,4,28,1,6,0,1,0
6654,2,0,20,0,0,1,65,1,7,1,1,1
6655,2,1,42,0,0,1,28,1,1,0,0,1
6657,2,1,40,0,0,15,28,1,7,1,1,1
6658,2,0,39,0,0,0,274,1,4,1,0,0
6659,2,0,21,0,0,0,186,1,7,0,1,0
6660,1,0,39,0,0,2,253,1,2,1,0,0
6661,1,0,24,0,0,0,303,1,2,0,0,1
6662,2,0,41,0,0,0,129,1,1,0,0,1
6663,2,0,39,0,0,1,303,1,4,0,0,1
6665,2,1,24,0,0,3,190,1,8,0,1,0
6667,2,1,24,0,0,1,190,1,4,0,0,1
6668,2,0,29,0,0,0,122,0,2,1,0,0
6669,2,0,39,0,0,35,28,1,10,0,1,0
6670,1,0,25,0,0,2,328,0,5,1,1,1
6671,1,1,23,0,0,0,190,1,6,1,1,1
6672,2,0,22,0,0,1,280,1,10,1,1,1
6679,6,1,26,0,0,4,45,0,7,1,1,1
6681,2,0,26,0,3,3,239,0,9,1,1,1
6683,2,1,24,0,0,3,244,0,6,1,1,1
6685,2,0,44,0,0,0,423,0,5,0,1,0
6686,1,0,36,0,0,1,28,1,2,1,0,0
6687,1,0,39,0,0,10,190,1,8,1,1,1
6688,1,0,42,0,0,0,315,1,4,0,0,1
6689,1,0,45,0,0,1,134,0,1,0,0,1
6690,2,0,25,0,1,7,336,1,10,1,1,1
6691,1,1,28,0,0,7,28,1,9,0,1,0
6692,1,0,33,0,0,0,190,1,2,0,0,1
6693,1,0,25,0,0,0,133,0,3,0,0,1
6695,2,0,32,0,1,5,28,1,4,0,0,1
6696,2,0,23,0,0,0,110,1,7,0,1,0
6697,1,0,39,0,0,0,45,0,5,0,1,0
6698,2,0,27,0,0,12,188,1,8,1,1,1
6699,1,1,35,0,0,4,45,0,7,0,1,0
6701,2,0,23,0,0,1,209,1,5,0,1,0
6702,2,1,38,0,0,0,45,0,1,0,0,1
6703,2,0,30,0,0,4,28,1,2,0,0,1
6704,1,0,30,0,0,1,65,1,5,0,1,0
6705,1,1,30,0,0,0,45,0,8,0,1,0
6706,2,0,26,1,1,18,186,1,10,1,1,1
6708,2,0,31,0,0,2,190,1,2,0,0,1
6712,1,1,41,0,0,1,134,0,2,0,0,1
6713,6,0,34,0,0,0,186,1,2,0,0,1
6715,2,1,25,0,0,0,45,0,5,0,1,0
6717,1,1,26,0,0,1,306,1,6,0,1,0
6719,2,0,38,0,0,2,306,1,7,1,1,1
6721,2,1,37,0,0,0,45,0,1,0,0,1
6722,1,0,34,0,0,3,426,0,5,0,1,0
6726,3,0,44,0,0,7,174,1,3,1,0,0
6729,3,1,38,0,0,0,6,1,2,0,0,1
6730,2,1,31,0,0,0,45,0,6,0,1,0
6731,1,1,29,0,0,0,134,0,2,0,0,1
6732,1,0,20,1,0,1,28,1,9,1,1,1
6733,2,0,22,0,0,0,190,1,4,0,0,1
6735,3,1,51,0,0,0,45,0,1,0,0,1
6737,2,0,24,0,0,2,45,0,4,1,0,0
6739,2,0,47,0,0,0,268,1,8,1,1,1
6740,2,1,36,0,0,1,129,1,5,1,1,1
6741,2,0,21,0,0,1,337,0,4,0,0,1
6744,2,0,25,0,1,3,45,0,10,1,1,1
6747,2,0,23,0,0,5,190,1,9,1,1,1
6748,6,0,23,0,0,0,45,0,3,0,0,1
6749,1,1,24,0,0,0,283,0,10,0,1,0
6751,1,0,35,0,0,2,28,1,2,1,0,0
6754,3,1,23,0,0,0,286,0,4,0,0,1
6755,2,1,19,0,0,0,93,0,4,1,0,0
6756,1,0,32,0,0,0,186,1,1,1,0,0
6758,1,1,39,0,0,0,219,0,1,1,0,0
6759,2,0,30,4,0,12,306,1,9,1,1,1
6760,2,0,33,0,0,2,376,1,7,0,1,0
6762,1,0,20,0,0,0,28,0,3,1,0,0
6763,1,1,36,0,0,0,45,0,2,0,0,1
6765,3,0,61,0,0,1,211,1,1,0,0,1
6766,2,0,29,0,1,8,268,1,8,1,1,1
6769,1,1,40,0,0,0,306,1,2,0,0,1
6771,2,0,53,0,0,4,306,1,7,0,1,0
6773,1,1,28,0,0,0,31,0,2,0,0,1
6774,3,0,38,0,0,2,128,0,2,0,0,1
6775,2,0,27,0,1,9,306,1,9,1,1,1
6776,1,0,55,0,0,0,47,1,3,0,0,1
6778,2,0,22,1,0,1,45,0,7,0,1,0
6780,2,1,34,0,0,1,190,1,1,0,0,1
6781,1,0,55,0,0,1,45,0,2,0,0,1
6782,3,0,24,0,0,2,28,1,8,0,1,0
6783,2,1,47,0,1,21,45,0,9,1,1,1
6784,6,0,41,0,0,0,45,0,1,0,0,1
6786,3,0,41,0,0,0,306,1,3,0,0,1
6788,2,0,61,0,0,12,170,1,3,0,0,1
6791,2,0,57,0,0,3,15,1,1,0,0,1
6793,1,1,38,0,0,2,45,0,3,0,0,1
6794,1,0,25,4,0,13,28,1,4,1,0,0
6796,2,0,23,0,0,0,179,1,2,1,0,0
6798,1,0,23,0,0,3,10,1,5,0,1,0
6800,2,0,20,0,0,0,110,1,3,0,0,1
6801,1,0,44,0,0,1,306,1,8,0,1,0
6802,1,1,38,0,0,1,134,0,1,0,0,1
6803,2,0,56,0,0,5,211,1,2,1,0,0
6804,1,0,43,0,0,2,90,1,2,1,0,0
6805,2,0,22,0,0,0,59,1,3,1,0,0
6807,2,0,31,0,0,6,166,1,9,1,1,1
6808,6,0,32,0,0,0,229,1,1,0,0,1
6809,2,0,29,0,0,0,129,1,6,0,1,0
6810,2,0,22,0,0,1,344,1,9,1,1,1
6811,2,0,23,0,0,3,186,1,9,1,1,1
6812,1,0,24,0,0,1,318,1,4,0,0,1
6813,6,0,45,0,0,0,134,0,1,0,0,1
6815,2,0,21,0,1,2,303,1,9,0,1,0
6816,2,1,29,0,0,0,45,0,2,0,0,1
6818,1,1,51,0,0,0,206,0,4,1,0,0
6819,3,0,36,1,0,2,92,0,2,1,0,0
6820,2,0,25,0,0,1,280,1,3,0,0,1
6824,3,0,46,0,0,13,190,1,3,0,0,1
6825,2,0,62,0,0,22,306,1,8,1,1,1
6827,2,0,25,0,0,0,246,1,4,1,0,0
6828,1,0,27,0,0,2,190,1,2,0,0,1
6829,2,0,49,0,0,0,28,0,2,0,0,1
6830,1,1,22,0,0,3,190,1,9,1,1,1
6831,1,1,34,0,0,9,28,0,10,1,1,1
6834,3,0,37,0,0,1,22,1,1,0,0,1
6836,1,0,21,0,0,0,163,1,3,1,0,0
6837,1,0,51,0,0,3,341,0,1,1,0,0
6838,1,1,39,0,0,2,306,1,5,1,1,1
6840,2,0,43,0,0,8,92,1,3,1,0,0
6846,2,0,22,0,0,0,45,0,6,1,1,1
6847,2,1,28,0,0,4,28,1,7,0,1,0
6850,1,0,43,0,0,0,190,1,9,1,1,1
6851,1,0,27,0,0,7,312,1,8,1,1,1
6852,6,0,27,0,0,0,179,1,2,1,0,0
6855,1,0,31,0,0,1,190,1,2,1,0,0
6857,2,1,28,0,0,0,45,0,2,0,0,1
6858,1,0,58,0,0,3,130,0,2,0,0,1
6859,1,0,22,0,0,0,195,1,4,1,0,0
6860,3,0,21,0,0,0,131,0,8,1,1,1
6862,2,0,31,0,0,5,97,1,4,0,0,1
6863,2,0,33,0,0,0,60,1,3,0,0,1
6864,2,0,26,0,0,6,374,0,10,1,1,1
6866,2,1,23,0,1,1,45,0,5,0,1,0
6870,1,0,32,0,0,11,170,1,10,0,1,0
6872,2,0,57,0,0,2,306,1,2,0,0,1
6875,1,0,22,0,0,0,108,1,8,0,1,0
6877,2,1,35,0,0,2,11,1,2,0,0,1
6878,1,0,47,0,0,1,58,1,6,1,1,1
6881,3,0,35,0,0,2,16,1,1,0,0,1
6882,2,0,29,0,0,17,187,1,9,1,1,1
6883,1,1,54,0,0,1,242,0,2,0,0,1
6884,1,0,29,0,0,0,18,1,8,0,1,0
6885,6,1,28,0,0,0,45,0,4,1,0,0
6886,2,0,51,0,0,17,306,1,8,1,1,1
6888,2,1,36,0,0,0,28,0,6,0,1,0
6889,1,0,35,0,0,3,28,0,4,1,0,0
6892,2,0,20,0,0,1,28,1,4,1,0,0
6893,2,0,25,0,0,0,280,1,5,0,1,0
6894,2,0,29,0,0,2,149,0,5,0,1,0
6896,3,0,31,0,0,0,306,1,10,1,1,1
6898,2,0,62,0,0,4,28,1,1,0,0,1
6899,1,0,39,0,0,0,31,0,2,0,0,1
6900,2,0,30,0,0,1,64,1,4,1,0,0
6901,2,1,23,0,0,0,312,1,7,0,1,0
6904,2,1,23,0,0,1,28,1,4,0,0,1
6906,3,1,37,0,0,0,45,0,3,0,0,1
6908,2,0,30,0,0,21,129,1,7,1,1,1
6910,2,0,33,0,0,18,190,1,9,1,1,1
6911,3,0,20,0,0,0,337,0,4,1,0,0
6912,2,1,61,0,0,1,28,1,6,0,1,0
6915,2,0,30,0,1,9,92,1,7,1,1,1
6916,2,0,23,0,0,1,190,1,6,0,1,0
6919,2,1,27,0,0,0,228,1,3,1,0,0
6920,2,0,38,0,1,10,282,0,6,0,1,0
6921,2,0,42,0,0,1,28,1,1,0,0,1
6923,2,0,31,0,0,0,190,1,3,0,0,1
6924,2,0,23,0,0,2,61,1,9,1,1,1
6926,1,0,31,0,0,1,306,1,3,1,0,0
6927,2,0,43,0,0,1,45,0,5,1,1,1
6929,1,0,39,0,0,0,15,1,3,0,0,1
6931,2,0,31,0,0,0,15,0,2,0,0,1
6932,1,0,22,0,0,3,58,1,7,1,1,1
6934,2,1,33,0,0,0,15,1,3,0,0,1
6935,1,0,21,0,1,1,306,1,5,1,1,1
6936,2,0,23,0,0,1,21,1,6,1,1,1
6937,1,1,29,0,0,0,78,1,4,0,0,1
6939,1,0,62,0,0,2,364,1,1,0,0,1
6941,2,1,56,0,0,1,306,1,2,1,0,0
6943,2,1,24,0,0,4,193,1,3,1,0,0
6944,1,1,44,0,0,0,45,0,1,0,0,1
6946,2,0,22,0,1,2,28,1,7,1,1,1
6947,2,1,28,0,0,4,306,1,5,1,1,1
6948,2,0,30,0,0,0,71,1,5,0,1,0
6949,1,0,32,0,0,1,49,0,1,1,0,0
6950,1,0,51,0,0,3,186,1,6,0,1,0
6952,2,0,21,0,0,0,58,1,5,0,1,0
6955,2,0,21,0,0,2,306,1,9,1,1,1
6957,2,0,27,0,0,3,71,1,9,1,1,1
6959,3,0,28,0,0,0,280,1,4,0,0,1
6960,2,1,31,0,0,0,10,1,1,0,0,1
6961,2,0,33,0,0,0,45,0,8,1,1,1
6963,1,1,49,0,0,2,306,1,2,0,0,1
6965,6,1,41,0,0,2,28,1,3,0,0,1
6967,1,0,20,0,0,0,45,0,4,0,0,1
6968,2,0,31,0,0,10,306,1,6,1,1,1
6971,2,0,25,0,0,5,28,1,5,1,1,1
6975,2,0,23,0,1,4,28,1,9,1,1,1
6976,1,0,26,0,0,0,45,0,4,0,0,1
6977,4,1,45,0,0,6,156,1,3,1,0,0
6979,1,0,28,0,0,1,45,0,2,0,0,1
6980,2,1,28,0,0,13,21,1,9,1,1,1
6981,1,0,39,0,0,0,336,1,1,1,0,0
6982,3,0,59,0,0,1,317,1,2,1,0,0
6983,2,0,52,0,0,4,45,0,1,0,0,1
6986,3,0,36,0,0,1,423,0,5,0,1,0
6988,3,0,54,0,0,5,58,1,5,0,1,0
6989,1,0,32,0,0,0,129,1,3,1,0,0
6990,2,0,54,0,0,3,239,0,6,0,1,0
6991,2,0,30,0,0,2,112,1,3,1,0,0
6996,2,1,21,0,0,0,45,0,5,1,1,1
6997,2,0,25,0,0,2,374,0,4,1,0,0
6998,3,0,26,1,0,1,28,1,5,1,1,1
6999,2,0,22,0,0,0,190,1,4,0,0,1
7003,2,0,61,0,0,20,374,0,2,1,0,0
7004,1,0,24,0,0,2,303,1,6,0,1,0
7005,2,0,32,0,0,2,28,1,8,0,1,0
7006,1,1,26,0,0,2,190,1,9,1,1,1
7007,2,1,34,0,0,6,28,1,3,0,0,1
7008,2,0,45,1,0,12,368,0,8,1,1,1
7009,2,0,22,0,0,1,190,1,5,1,1,1
7010,2,0,54,0,0,4,306,1,3,1,0,0
7011,2,0,51,0,0,8,82,0,5,0,1,0
7012,2,0,28,0,0,0,246,1,2,0,0,1
7015,1,0,23,0,0,0,274,1,2,0,0,1
7020,1,0,30,0,0,0,21,1,2,1,0,0
7022,2,0,25,0,0,0,239,0,3,1,0,0
7023,1,0,25,0,0,2,246,1,5,0,1,0
7024,1,0,28,0,0,2,306,1,7,0,1,0
7025,2,1,32,0,0,0,45,0,1,1,0,0
7026,2,0,35,0,0,7,28,1,4,0,0,1
7027,2,0,49,0,0,0,45,0,1,1,0,0
7028,1,0,36,0,0,5,306,1,3,1,0,0
7029,2,0,33,0,0,16,374,0,9,1,1,1
7030,6,0,30,0,0,1,61,1,1,0,0,1
7032,1,1,58,0,0,1,134,0,2,0,0,1
7033,2,0,22,0,0,2,169,1,7,0,1,0
7034,1,0,28,0,0,2,319,1,3,1,0,0
7036,3,0,28,0,0,0,45,0,1,1,0,0
7037,2,0,26,0,1,6,268,1,10,1,1,1
7039,1,1,36,0,0,3,209,1,1,1,0,0
7040,1,0,23,0,0,0,110,1,9,0,1,0
7041,2,0,22,0,0,0,65,1,5,1,1,1
7042,2,0,25,0,1,10,28,1,9,1,1,1
7043,2,0,26,0,0,0,28,1,3,0,0,1
7044,2,0,25,0,0,1,419,1,5,0,1,0
7045,1,0,26,0,0,7,15,1,7,1,1,1
7047,5,0,40,0,0,2,31,0,6,0,1,0
7048,2,0,28,0,0,0,424,0,2,1,0,0
7050,3,0,40,0,0,1,45,0,2,0,0,1
7051,2,0,56,0,0,1,129,1,1,0,0,1
7052,1,0,51,0,0,3,28,1,2,0,0,1
7053,2,0,36,0,0,0,202,1,4,0,0,1
7054,1,0,51,0,0,0,45,0,1,0,0,1
7055,1,0,25,0,0,2,303,1,5,0,1,0
7058,2,0,22,0,1,1,239,0,6,0,1,0
7060,2,1,35,2,0,9,28,1,8,0,1,0
7061,1,0,24,0,0,0,127,0,5,1,1,1
7063,2,0,66,0,0,5,45,0,2,1,0,0
7064,2,0,27,0,0,6,45,0,4,1,0,0
7067,1,0,22,0,1,2,256,1,9,1,1,1
7068,1,0,43,0,0,2,28,1,1,0,0,1
7070,2,0,22,0,0,2,190,1,6,0,1,0
7073,2,0,31,0,0,4,283,0,10,1,1,1
7074,1,1,23,0,0,4,45,0,9,1,1,1
7076,1,1,27,0,0,0,128,0,2,1,0,0
7077,2,0,31,0,0,8,129,1,9,1,1,1
7078,2,0,61,0,0,29,190,1,8,1,1,1
7079,1,0,25,0,0,3,280,1,7,0,1,0
7080,1,1,52,0,0,0,45,0,1,0,0,1
7082,3,0,35,0,0,0,58,1,7,0,1,0
7084,1,1,24,0,0,0,312,1,5,0,1,0
7086,2,0,50,1,0,13,45,0,10,1,1,1
7087,6,0,57,0,0,0,14,1,1,0,0,1
7092,1,0,38,0,0,2,28,1,1,0,0,1
7093,2,0,22,0,0,1,346,1,3,0,0,1
7095,3,0,26,0,0,1,239,0,5,0,1,0
7097,2,0,25,2,3,8,28,1,10,0,1,0
7098,2,0,20,0,0,3,65,1,7,1,1,1
7099,2,0,34,0,0,2,303,1,2,0,0,1
7100,2,0,25,0,0,11,45,0,9,1,1,1
7101,1,1,24,0,0,0,229,1,5,0,1,0
7103,6,0,24,0,0,4,361,1,5,0,1,0
7104,1,0,49,0,0,4,51,0,6,1,1,1
7105,2,0,27,0,0,15,21,1,10,1,1,1
7107,2,0,28,0,0,10,306,1,5,1,1,1
7108,2,0,33,0,0,15,28,0,5,1,1,1
7109,1,0,55,0,0,0,306,1,5,0,1,0
7110,1,0,25,0,0,1,342,1,4,0,0,1
7111,1,0,47,0,0,3,45,0,3,1,0,0
7112,2,0,55,0,0,10,45,0,7,1,1,1
7114,2,0,22,0,0,0,292,1,3,1,0,0
7116,2,0,32,0,0,9,61,1,8,0,1,0
7117,1,0,55,0,0,0,129,1,1,0,0,1
7119,2,0,23,0,0,3,45,0,5,0,1,0
7120,1,0,54,0,0,2,28,1,4,1,0,0
7121,4,0,40,0,0,0,118,1,1,0,0,1
7123,2,0,27,0,0,0,45,0,2,1,0,0
7124,1,0,36,0,0,4,380,0,1,1,0,0
7125,2,1,29,0,0,5,169,1,7,0,1,0
7126,1,1,45,0,0,0,45,0,1,0,0,1
7127,6,0,25,0,0,2,122,0,6,0,1,0
7130,1,0,40,0,0,4,377,1,3,1,0,0
7131,2,0,38,0,0,7,28,1,4,1,0,0
7135,1,0,57,0,0,3,170,1,4,0,0,1
7136,2,0,26,0,0,3,65,1,10,1,1,1
7139,2,1,37,0,0,0,97,1,1,0,0,1
7140,2,1,42,0,0,0,28,0,6,1,1,1
7141,1,0,41,0,0,1,110,1,1,0,0,1
7142,6,1,33,0,0,0,273,1,2,0,0,1
7143,2,0,57,0,0,1,28,1,1,0,0,1
7144,2,0,34,0,0,3,28,0,9,0,1,0
7145,2,0,29,0,0,1,280,1,4,1,0,0
7148,3,0,45,0,0,8,15,1,7,0,1,0
7149,1,0,22,0,0,1,16,1,4,0,0,1
7150,2,1,22,0,0,0,283,0,8,1,1,1
7151,2,0,42,0,1,5,28,1,9,1,1,1
7153,2,0,21,0,0,0,45,0,4,0,0,1
7154,1,0,56,0,0,1,45,0,1,0,0,1
7156,2,0,48,0,0,4,129,1,3,0,0,1
7157,3,0,27,0,0,1,45,0,2,0,0,1
7158,1,0,27,0,0,2,61,1,6,1,1,1
7159,3,0,34,0,0,1,21,1,2,0,0,1
7160,2,0,23,0,0,5,161,1,6,1,1,1
7162,2,0,47,0,0,3,28,1,5,1,1,1
7163,2,0,33,0,1,6,28,0,3,1,0,0
7164,1,0,58,0,0,1,306,1,1,0,0,1
7166,2,1,33,0,0,1,152,1,5,0,1,0
7167,2,1,40,0,0,2,374,0,5,0,1,0
7170,1,0,22,0,0,0,306,1,5,0,1,0
7171,1,0,39,0,0,2,28,1,3,0,0,1
7173,6,0,30,0,0,2,129,1,8,0,1,0
7175,2,1,23,0,0,3,58,1,8,0,1,0
7176,1,0,35,0,0,1,303,1,1,0,0,1
7177,3,0,22,0,0,0,206,0,2,0,0,1
7178,2,0,43,0,0,7,85,1,6,1,1,1
7180,3,0,37,0,0,4,64,0,4,0,0,1
7183,2,0,38,1,0,14,28,1,8,0,1,0
7184,2,0,26,0,0,2,306,1,8,1,1,1
7185,3,0,60,0,0,0,190,1,4,0,0,1
7186,1,1,39,0,0,1,28,1,4,0,0,1
7187,2,0,36,0,0,16,45,0,8,1,1,1
7188,2,0,25,0,0,1,28,0,4,0,0,1
7189,1,0,21,0,0,0,149,0,4,1,0,0
7190,3,1,28,0,0,1,190,1,3,1,0,0
7192,6,1,70,0,0,0,190,1,1,0,0,1
7194,2,0,25,0,0,3,28,0,9,1,1,1
7196,2,0,53,0,0,6,28,1,2,0,0,1
7197,1,0,37,0,0,0,280,1,6,0,1,0
7198,2,0,21,0,0,1,190,1,6,1,1,1
7199,2,0,28,0,0,1,186,1,6,0,1,0
7200,2,0,21,0,0,1,28,1,6,0,1,0
7202,2,0,32,0,0,2,28,1,10,0,1,0
