"block_num","id","race","sex","age","juv_fel_count","juv_misd_count","priors_count","charge_id","charge_degree (misd/fel)","compas_decile_score","two_year_recid","vign_short","charge_name","charge_info","outcome"
12,4701,1,0,38,0,0,17,175,1,10,0,"The defendant is a 38-year-old male. He has been charged with theft. This crime is classified as a felony. He has been convicted of 17 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Theft","taking of another person's property worth less than $300",0
12,3508,2,1,20,0,0,0,190,1,5,0,"The defendant is a 20-year-old female. She has been charged with grand theft. This crime is classified as a felony. She has been convicted of 0 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Grand theft","the unlawful taking of property worth more than $300",0
12,4643,2,0,32,0,1,12,45,0,10,1,"The defendant is a 32-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 12 prior crimes. He has 0 juvenile felony charges and 1 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",1
12,1943,2,0,24,0,0,0,292,1,3,1,"The defendant is a 24-year-old male. He has been charged with burglary. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Burglary","unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside",1
12,5454,1,1,25,0,0,0,313,1,4,1,"The defendant is a 25-year-old female. She has been charged with possession of a controlled substance. This crime is classified as a felony. She has been convicted of 0 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Possession of a controlled substance","possession of a criminalized narcotic or pharmacological drug",1
12,1629,2,0,27,0,0,2,6,1,5,0,"The defendant is a 27-year-old male. He has been charged with battery. This crime is classified as a felony. He has been convicted of 2 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
12,9785,1,0,47,0,0,0,45,0,2,0,"The defendant is a 47-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
12,215,2,0,31,0,0,1,215,0,2,0,"The defendant is a 31-year-old male. He has been charged with child molestation. This crime is classified as a misdemeanor. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Child molestation","intentionally touching the breasts, genitals, or buttocks of a child younger than 16 in a lewd or lascivious manner",0
12,7640,1,0,37,0,0,1,306,1,7,1,"The defendant is a 37-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Possession of cocaine","nan",1
12,4186,1,0,59,0,0,0,297,1,1,0,"The defendant is a 59-year-old male. He has been charged with possession of a controlled substance. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of a controlled substance","possession of a criminalized narcotic or pharmacological drug",0
12,9597,1,0,22,0,0,0,45,0,4,0,"The defendant is a 22-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
12,9523,2,0,30,0,0,2,306,1,5,1,"The defendant is a 30-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 2 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cocaine","nan",1
12,4881,2,0,31,0,0,0,112,1,6,0,"The defendant is a 31-year-old male. He has been charged with dealing cocaine. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Dealing cocaine","possessing cocaine with the intent to sell or deliver the cocaine",0
12,6000,2,1,23,0,0,0,292,1,5,1,"The defendant is a 23-year-old female. She has been charged with burglary. This crime is classified as a felony. She has been convicted of 0 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Burglary","unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside",1
12,7234,3,0,37,0,0,1,190,1,5,0,"The defendant is a 37-year-old male. He has been charged with grand theft. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Grand theft","the unlawful taking of property worth more than $300",0
12,7675,1,0,20,0,0,0,209,1,7,1,"The defendant is a 20-year-old male. He has been charged with fleeing the scene of an accident. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Fleeing the scene of an accident","when a person is involved in an accident or crash and willfully leaves the scene of the accident or crash without providing their information to the other individuals involved",1
12,9246,1,1,55,0,0,0,45,0,1,0,"The defendant is a 55-year-old female. She has been charged with battery. This crime is classified as a misdemeanor. She has been convicted of 0 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Battery","intentionally causing bodily harm to another person without a weapon",0
12,6574,2,1,31,0,0,2,15,1,2,1,"The defendant is a 31-year-old female. She has been charged with assault with a deadly weapon. This crime is classified as a felony. She has been convicted of 2 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Assault with a deadly weapon","an intentional and unlawful threat against another person with a deadly weapon, or while in the commission of a felony, which creates a reasonable fear that violence or harm is imminent",1
12,10656,2,0,20,0,0,0,65,1,4,0,"The defendant is a 20-year-old male. He has been charged with burglary. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Burglary","unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside",0
12,10935,3,0,31,1,0,7,374,0,9,1,"The defendant is a 31-year-old male. He has been charged with driving with a suspended license. This crime is classified as a misdemeanor. He has been convicted of 7 prior crimes. He has 1 juvenile felony charge and 0 juvenile misdemeanor charges on his record.","Driving with a suspended license","nan",1
12,2765,2,1,26,0,0,0,45,0,2,0,"The defendant is a 26-year-old female. She has been charged with battery. This crime is classified as a misdemeanor. She has been convicted of 0 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Battery","intentionally causing bodily harm to another person without a weapon",0
12,5678,2,0,38,0,1,16,260,1,9,1,"The defendant is a 38-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 16 prior crimes. He has 0 juvenile felony charges and 1 juvenile misdemeanor charges on his record.","Possession of cocaine","nan",1
12,7112,2,0,55,0,0,10,45,0,7,1,"The defendant is a 55-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 10 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",1
12,1578,1,0,39,0,0,1,224,1,1,0,"The defendant is a 39-year-old male. He has been charged with money laundering. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Money laundering","",0
12,510,3,0,51,0,0,1,31,0,1,0,"The defendant is a 51-year-old male. He has been charged with assault. This crime is classified as a misdemeanor. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Assault","an intentional and unlawful threat against another person, coupled with the apparent ability to carry out the threat, which creates a genuine and reasonable fear that violence or harm is imminent",0
